region,type,asin,title,author,narrator,genre,categories,tags,length_hours,rating,rating_count,price,regular_price,cover_url,audible_url
ca,monthly,B0BLHWN274,It's OK to Be Angry About Capitalism,"Written by:Bernie Sanders,John Nichols",Bernie Sanders,,,,11.0,4.7,15,4.99,28.19,https://m.media-amazon.com/images/I/41YfqVQscmL._SL500_.jpg,https://www.audible.ca/pd/B0BLHWN274
ca,monthly,B071981WZY,The Tale of Despereaux,Written by:Kate DiCamillo,Graeme Malcolm,,,,3.5,4.7,30,7.99,20.06,https://m.media-amazon.com/images/I/5103fj1GslL._SL500_.jpg,https://www.audible.ca/pd/B071981WZY
ca,monthly,B081TMXR58,Transitions,"Written by:William Bridges,Susan Bridges",George Psomas,,,,6.7,4.8,17,5.99,31.52,https://m.media-amazon.com/images/I/4141B8PaQ0L._SL500_.jpg,https://www.audible.ca/pd/B081TMXR58
ca,monthly,0593167643,Decoding Boys,Written by:Cara Natterson MD,Cara Natterson MD,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Parenting & Families; School-Age Children; Teenagers; Relationships",,8.7,4.7,11,7.99,21.97,https://m.media-amazon.com/images/I/418o84GZzNL._SL500_.jpg,https://www.audible.ca/pd/0593167643
ca,monthly,B071L1GK64,The Magic Strings of Frankie Presto,Written by:Mitch Albom,"Mitch Albom,Paul Stanley,George Guidall,Mike Hodge,Robin Miles,Christian Baskous,Tony Chiroldes,Kevin O'Neill,Adriana Sananes,John Pizzarelli,Roger McGuinn,Ingrid Michaelson",,,,9.7,4.6,62,6.99,35.34,https://m.media-amazon.com/images/I/510nhgTAycL._SL500_.jpg,https://www.audible.ca/pd/B071L1GK64
ca,monthly,B0DS2VRB7S,The Fall Risk,Written by:Abby Jimenez,"Julia Whelan,Connor Crais",,,,1.8,4.6,51,4.99,12.47,https://m.media-amazon.com/images/I/41FRdpYH4SL._SL500_.jpg,https://www.audible.ca/pd/B0DS2VRB7S
ca,monthly,B0F1Q9QVCY,Detective Sebastian Clifford: Volume 2: A Midlands Crime Thriller Series,Written by:Sally Rigby,Jonathan Keeble,,,,18.9,4.9,18,4.99,28.71,https://m.media-amazon.com/images/I/51KnoYLqPYL._SL500_.jpg,https://www.audible.ca/pd/B0F1Q9QVCY
ca,monthly,B071F6T7BZ,The Witness Wore Red,"Written by:Rebecca Musser,M. Bridget Cook",Rebecca Musser,,,,14.1,4.7,54,7.99,40.12,https://m.media-amazon.com/images/I/51-4zB-Jm8L._SL500_.jpg,https://www.audible.ca/pd/B071F6T7BZ
ca,monthly,B0FFCZPW4M,A Hero's Choice: An Isekai LitRPG,"Written by:Tommy Kerper,SourpatchHero",Nick Podehl,,,,15.7,4.7,33,4.99,27.63,https://m.media-amazon.com/images/I/51gw+6euZtL._SL500_.jpg,https://www.audible.ca/pd/B0FFCZPW4M
ca,monthly,B0D8JQ6T1M,The Echo Machine,Written by:David Pakman,David Pakman,,,,7.4,5.0,11,7.99,20.68,https://m.media-amazon.com/images/I/51XkRI1JCYL._SL500_.jpg,https://www.audible.ca/pd/B0D8JQ6T1M
ca,monthly,B07PGWJ3C3,Erak's Ransom,Written by:John Flanagan,John Keating,,,,12.5,4.9,40,5.99,34.87,https://m.media-amazon.com/images/I/51pNbAtuaqL._SL500_.jpg,https://www.audible.ca/pd/B07PGWJ3C3
ca,monthly,1549124161,Hollowpox: The Hunt for Morrigan Crow,Written by:Jessica Townsend,Gemma Whelan,Children's Audiobooks,Children's Audiobooks; Growing Up & Facts of Life; Social & Life Skills; Science Fiction & Fantasy; Fantasy & Magic; Action & Adventure,,14.4,4.7,75,7.99,40.12,https://m.media-amazon.com/images/I/61VsTjNgkwL._SL500_.jpg,https://www.audible.ca/pd/1549124161
ca,monthly,B0753XBXWP,Martin Luther,Written by:Eric Metaxas,Eric Metaxas,,,,20.6,4.7,70,5.99,34.87,https://m.media-amazon.com/images/I/519Uhy-QTOL._SL500_.jpg,https://www.audible.ca/pd/B0753XBXWP
ca,monthly,B071S46R2C,Wheelmen,"Written by:Reed Albergotti,Vanessa O'Connell",Santino Fontana,,,,12.4,4.9,20,7.99,21.5,https://m.media-amazon.com/images/I/617q2kI4skL._SL500_.jpg,https://www.audible.ca/pd/B071S46R2C
ca,monthly,B072FCQBNQ,The Confidence Game,Written by:Maria Konnikova,Maria Konnikova,,,,12.5,4.4,31,4.99,28.19,https://m.media-amazon.com/images/I/41bBBk9ZwML._SL500_.jpg,https://www.audible.ca/pd/B072FCQBNQ
ca,monthly,B085VS9XJ5,Disability Visibility: First-Person Stories from the Twenty-First Century,Written by:Alice Wong,"Alejandra Ospina,Alice Wong",,,,8.0,4.8,34,7.99,21.97,https://m.media-amazon.com/images/I/41dcnTKNCML._SL500_.jpg,https://www.audible.ca/pd/B085VS9XJ5
ca,monthly,B07231FG1H,World Order,Written by:Henry Kissinger,Nicholas Hormann,,,,14.2,4.5,35,4.99,28.19,https://m.media-amazon.com/images/I/51cmQP8o7OL._SL500_.jpg,https://www.audible.ca/pd/B07231FG1H
ca,monthly,B071VPH8ZC,Fallen,Written by:Lauren Kate,Justine Eyre,,,,10.9,4.3,45,7.99,23.84,https://m.media-amazon.com/images/I/61w0A8MMQpL._SL500_.jpg,https://www.audible.ca/pd/B071VPH8ZC
ca,monthly,B07NWVVKM2,Commander in Cheat,Written by:Rick Reilly,Rick Reilly,,,,7.0,4.5,69,5.99,31.52,https://m.media-amazon.com/images/I/51vrcMyhkmL._SL500_.jpg,https://www.audible.ca/pd/B07NWVVKM2
ca,monthly,B0711PJY9C,The Serpent and the Pearl,Written by:Kate Quinn,"Leila Birch,Maria Elena Infantino,Ronan Vibert",,,,16.6,4.3,30,7.99,21.5,https://m.media-amazon.com/images/I/618NutOTKkL._SL500_.jpg,https://www.audible.ca/pd/B0711PJY9C
ca,monthly,B07B7RGNK5,The World as It Is,Written by:Ben Rhodes,"Mark Deakins,Ben Rhodes",,,,15.8,4.8,106,5.99,32.48,https://m.media-amazon.com/images/I/51+zPnkf-+L._SL500_.jpg,https://www.audible.ca/pd/B07B7RGNK5
ca,monthly,B07THLDKLY,"10 Days to a Less Defiant Child, second edition",Written by:Jeffrey Bernstein PhD PhD,Joseph Bearor,,,,12.0,5.0,2,7.99,40.12,https://m.media-amazon.com/images/I/41fMmGtWGCL._SL500_.jpg,https://www.audible.ca/pd/B07THLDKLY
ca,monthly,B0GCBCY5F9,That's Not What This Book Is About,Written by:Joanna Johnson,Joanna Johnson,,,,4.6,5.0,6,7.99,17.88,https://m.media-amazon.com/images/I/51TmfadzukL._SL500_.jpg,https://www.audible.ca/pd/B0GCBCY5F9
ca,monthly,B071YZFSJ1,Into the Fire,"Written by:Dakota Meyer,Bing West",Zach McLarty,,,,5.8,4.7,70,7.99,22.93,https://m.media-amazon.com/images/I/61YYsdmTAfL._SL500_.jpg,https://www.audible.ca/pd/B071YZFSJ1
ca,monthly,B0DYL5N3J7,Cake Eater,Written by:Carl Radke,Carl Radke,,,,4.8,4.7,15,6.99,17.01,https://m.media-amazon.com/images/I/41a6zxAHpSL._SL500_.jpg,https://www.audible.ca/pd/B0DYL5N3J7
ca,monthly,B0FRL94PV9,John Candy,"Written by:Paul Myers,Dan Aykroyd - foreword",David Bendena,,,,9.6,4.0,4,7.99,23.58,https://m.media-amazon.com/images/I/51Y3T8H+klL._SL500_.jpg,https://www.audible.ca/pd/B0FRL94PV9
ca,monthly,B0FK6FRRDT,The Mad Wife,Written by:Meagan Church,Susan Bennett,,,,9.2,4.3,26,7.99,22.94,https://m.media-amazon.com/images/I/51SFcI2keCL._SL500_.jpg,https://www.audible.ca/pd/B0FK6FRRDT
ca,monthly,B071NMHGV1,Making Sense of God,Written by:Timothy Keller,Sean Pratt,,,,9.6,4.8,23,4.99,25.8,https://m.media-amazon.com/images/I/41UIbRsWZAL._SL500_.jpg,https://www.audible.ca/pd/B071NMHGV1
ca,monthly,B09VMR5JNH,The Life She Had,Written by:K.L. Armstrong,Gail Shalan,,,,9.6,4.4,40,7.99,22.93,https://m.media-amazon.com/images/I/41J7EN1R9SL._SL500_.jpg,https://www.audible.ca/pd/B09VMR5JNH
ca,monthly,B0D1D7XJ1B,Toxic Empathy,Written by:Allie Beth Stuckey,Allie Beth Stuckey,,,,6.2,5.0,13,7.99,22.45,https://m.media-amazon.com/images/I/41LbQa93FJL._SL500_.jpg,https://www.audible.ca/pd/B0D1D7XJ1B
ca,monthly,B0F56JJ4ZH,Amber the Cursed Berserker: Book 2,"Written by:V.A. Lewis,Azrie",Tara Sands,,,,21.9,4.4,24,6.99,35.53,https://m.media-amazon.com/images/I/51HIQIpQ+ZL._SL500_.jpg,https://www.audible.ca/pd/B0F56JJ4ZH
ca,monthly,B0DTKS32RD,D.Turcotte & fils,Written by:Dany Turcotte,Dany Turcotte,,,,8.1,4.8,22,7.99,18.29,https://m.media-amazon.com/images/I/41ARp4a1QPL._SL500_.jpg,https://www.audible.ca/pd/B0DTKS32RD
ca,monthly,B0G15MVFQD,Mountain Grump,Written by:S.J. Tilly,"Erin Mallon,Connor Crais",,,,12.2,4.3,20,7.99,24.78,https://m.media-amazon.com/images/I/51gAwaICJ1L._SL500_.jpg,https://www.audible.ca/pd/B0G15MVFQD
ca,monthly,B09GTG2WKZ,A Killer by Design,"Written by:Ann Wolbert Burgess,Steven Matthew Constantine",Gabra Zackman,,,,9.0,4.6,33,5.99,34.39,https://m.media-amazon.com/images/I/41MwlicJKLL._SL500_.jpg,https://www.audible.ca/pd/B09GTG2WKZ
ca,monthly,B071S49L5L,The Red Knight,Written by:Miles Cameron,Matthew Wolf,,,,30.5,4.7,66,7.99,62.09,https://m.media-amazon.com/images/I/51seNsb0AvL._SL500_.jpg,https://www.audible.ca/pd/B071S49L5L
ca,monthly,B071486PZT,Blackwood Farm,Written by:Anne Rice,David Pittu,,,,20.6,4.7,43,5.99,34.87,https://m.media-amazon.com/images/I/51vTdTHAb3L._SL500_.jpg,https://www.audible.ca/pd/B071486PZT
ca,monthly,B0CGVPLCK7,The Grandest Game,Written by:Jennifer Lynn Barnes,"Anjali Kunapaneni,Christine Lakin,Zachary Webber",,,,10.2,3.9,8,5.99,34.39,https://m.media-amazon.com/images/I/51CtmWoiAjL._SL500_.jpg,https://www.audible.ca/pd/B0CGVPLCK7
ca,monthly,B0BY3LFMRM,"XOXO, Cody",Written by:Cody Rigsby,Cody Rigsby,,,,6.2,4.7,10,4.99,26.74,https://m.media-amazon.com/images/I/41eYMGYg2lL._SL500_.jpg,https://www.audible.ca/pd/B0BY3LFMRM
ca,monthly,B0FCZ7V5WQ,Bound in Blood,Written by:Sadie Kincaid,"Maxine Mitchell,June Deborahae,Sean Masters,JF Harding,Oscar Reyes,Joe Arden",,,,12.0,4.7,19,7.99,23.93,https://m.media-amazon.com/images/I/51EjL6HoCjL._SL500_.jpg,https://www.audible.ca/pd/B0FCZ7V5WQ
ca,monthly,B07PGWKL52,Biased,Written by:Jennifer L. Eberhardt PhD,Jennifer L. Eberhardt PhD,,,,10.4,4.6,35,4.99,28.19,https://m.media-amazon.com/images/I/41VL4hBim-L._SL500_.jpg,https://www.audible.ca/pd/B07PGWKL52
ca,monthly,B0DVTMS184,The Last Guy on Earth,Written by:Sarina Bowen,"Teddy Hamilton,J.F. Harding",,,,9.3,4.7,27,4.99,23.47,https://m.media-amazon.com/images/I/51Y8W8KTb5L._SL500_.jpg,https://www.audible.ca/pd/B0DVTMS184
ca,monthly,B07JM3DB7L,The Healing Power of Mindfulness,Written by:Jon Kabat-Zinn PhD PhD,Jon Kabat-Zinn PhD PhD,,,,7.5,4.3,9,5.99,31.52,https://m.media-amazon.com/images/I/41f24nuHxeL._SL500_.jpg,https://www.audible.ca/pd/B07JM3DB7L
ca,monthly,B072HXYKY5,Daughter of Smoke & Bone,Written by:Laini Taylor,Khristine Hvam,,,,12.6,4.3,69,7.99,40.12,https://m.media-amazon.com/images/I/514L9jKXF7L._SL500_.jpg,https://www.audible.ca/pd/B072HXYKY5
ca,monthly,B0CDMJ83TS,Younger for Life,Written by:Anthony Youn,Keong Sim,,,,8.1,5.0,3,5.99,31.52,https://m.media-amazon.com/images/I/41GXHjh6-zL._SL500_.jpg,https://www.audible.ca/pd/B0CDMJ83TS
ca,monthly,B0DVBCFCG9,The Sentinel: The Complete Jane Harper Trilogy,Written by:Jeremy Robinson,Eva Kaminsky,,,,27.1,4.5,70,6.99,35.53,https://m.media-amazon.com/images/I/51+b53ddqFL._SL500_.jpg,https://www.audible.ca/pd/B0DVBCFCG9
ca,monthly,B0722TVN7B,Junie B. Jones Collection,Written by:Barbara Park,Lana Quintal,,,,5.5,4.2,14,5.99,32.48,https://m.media-amazon.com/images/I/51xYsacMlOL._SL500_.jpg,https://www.audible.ca/pd/B0722TVN7B
ca,monthly,B071NXRM75,Dark of the Moon,Written by:John Sandford,Eric Conger,,,,10.4,4.2,44,7.99,24.84,https://m.media-amazon.com/images/I/51xQyfzlCnL._SL500_.jpg,https://www.audible.ca/pd/B071NXRM75
ca,monthly,1488211701,The Woman with the Blue Star,Written by:Pam Jenoff,"Jennifer Jill Araya,Emily Lawrence,Nancy Peterson",Literature & Fiction,Literature & Fiction; Genre Fiction; Friendship; Historical Fiction; 20th Century; World War II & Holocaust; Women's Fiction; World Literature; Jewish,,12.3,4.4,66,6.99,35.34,https://m.media-amazon.com/images/I/51d74kT7FvL._SL500_.jpg,https://www.audible.ca/pd/1488211701
ca,monthly,B0DZ8KJCPQ,The Absent Father Effect on Daughters,Written by:Susan E. Schwartz,Ann Sprinkle,,,,10.7,2.5,4,7.99,23.75,https://m.media-amazon.com/images/I/51XZXSv21CL._SL500_.jpg,https://www.audible.ca/pd/B0DZ8KJCPQ
ca,monthly,B077ST3D9M,The Westing Game,Written by:Ellen Raskin,Cassandra Campbell,,,,7.0,4.4,26,4.99,25.8,https://m.media-amazon.com/images/I/41Wl9UJzknL._SL500_.jpg,https://www.audible.ca/pd/B077ST3D9M
ca,monthly,B0DQT8KQWX,The Do Over (French Edition),"Written by:T L Swan,Gaëlle Ty R So - traducteur","Catherine Clavraux,Léon Molinier,Clément Gaucher",,,,14.8,4.9,23,7.99,21.64,https://m.media-amazon.com/images/I/51ggMTgMh7L._SL500_.jpg,https://www.audible.ca/pd/B0DQT8KQWX
ca,monthly,B0FJSXPB1G,Crowntide,Written by:Alex Aster,"Suzy Jackson,Chase Brown,Anthony Palmini",,,,14.5,3.7,9,4.99,27.63,https://m.media-amazon.com/images/I/41kMspwdPWL._SL500_.jpg,https://www.audible.ca/pd/B0FJSXPB1G
ca,monthly,B0711NMDTF,Matched,Written by:Ally Condie,Kate Simses,,,,9.8,4.1,54,5.99,31.48,https://m.media-amazon.com/images/I/41UP+lT+xiL._SL500_.jpg,https://www.audible.ca/pd/B0711NMDTF
ca,monthly,B0727TX851,Tough Sh-t,Written by:Kevin Smith,Kevin Smith,,,,5.9,4.6,64,7.99,21.5,https://m.media-amazon.com/images/I/61IZgPIqB8L._SL500_.jpg,https://www.audible.ca/pd/B0727TX851
ca,monthly,B072BS88TL,The Hydrogen Sonata,Written by:Iain M. Banks,Peter Kenny,,,,17.2,4.6,62,7.99,48.72,https://m.media-amazon.com/images/I/51zU8xpdkTL._SL500_.jpg,https://www.audible.ca/pd/B072BS88TL
ca,monthly,B07XYF69NH,Paper Towns,Written by:John Green,Dan John Miller,,,,8.0,4.5,29,4.99,28.66,https://m.media-amazon.com/images/I/41Vkhb3rzkL._SL500_.jpg,https://www.audible.ca/pd/B07XYF69NH
ca,monthly,B0711H9W8D,Forsaking Home,Written by:A. American,Duke Fontaine,,,,11.2,4.8,58,7.99,21.5,https://m.media-amazon.com/images/I/61BeulCy+kL._SL500_.jpg,https://www.audible.ca/pd/B0711H9W8D
ca,monthly,B07231D9JT,The Royal Ranger: A New Beginning,Written by:John Flanagan,John Keating,,,,13.9,4.9,31,5.99,33.92,https://m.media-amazon.com/images/I/51YrqzfqQVL._SL500_.jpg,https://www.audible.ca/pd/B07231D9JT
ca,monthly,B079F8LJ1H,The Poet X,Written by:Elizabeth Acevedo,Elizabeth Acevedo,,,,3.5,4.7,98,7.99,21.97,https://m.media-amazon.com/images/I/613LeF8xO1L._SL500_.jpg,https://www.audible.ca/pd/B079F8LJ1H
ca,monthly,B072FCTLZ1,People of the Book,Written by:Geraldine Brooks,Edwina Wren,,,,13.9,4.5,32,4.99,28.19,https://m.media-amazon.com/images/I/51k68yePx1L._SL500_.jpg,https://www.audible.ca/pd/B072FCTLZ1
ca,monthly,B0CPTD8Y2Y,What Time the Sexton's Spade Doth Rust,Written by:Alan Bradley,Jayne Entwistle,,,,9.1,4.2,10,5.99,34.35,https://m.media-amazon.com/images/I/41Ky5uVAPaL._SL500_.jpg,https://www.audible.ca/pd/B0CPTD8Y2Y
ca,monthly,B0716TYJN7,Circus of the Damned,Written by:Laurell K. Hamilton,Kimberly Alexis,,,,10.0,4.9,43,4.99,28.19,https://m.media-amazon.com/images/I/41i+YL7KLdL._SL500_.jpg,https://www.audible.ca/pd/B0716TYJN7
ca,monthly,B07SMFF148,Unite Me,Written by:Tahereh Mafi,"James Fouhey,Dan Bittner,Kate Simses",,,,4.7,4.4,19,7.99,23.88,https://m.media-amazon.com/images/I/51UkhOHyciL._SL500_.jpg,https://www.audible.ca/pd/B07SMFF148
ca,monthly,B0727VT3T9,Between Shades of Gray,Written by:Ruta Sepetys,Emily Klein,,,,7.8,4.6,34,4.99,28.66,https://m.media-amazon.com/images/I/51MwJVVtztL._SL500_.jpg,https://www.audible.ca/pd/B0727VT3T9
ca,monthly,B071Z4XKPL,Robopocalypse,Written by:Daniel H. Wilson,Mike Chamberlain,,,,12.7,4.4,45,7.99,24.36,https://m.media-amazon.com/images/I/511L6QOnHbL._SL500_.jpg,https://www.audible.ca/pd/B071Z4XKPL
ca,monthly,0735242135,Two Trees Make a Forest,Written by:Jessica J. Lee,Jessica J. Lee,Biographies & Memoirs,Biographies & Memoirs; Science & Engineering; Science; Biological Sciences; Botany & Plants; Environment; Sports & Outdoors; Outdoors & Nature; Travel & Tourism; Travel Writing & Commentary,,5.8,3.9,40,7.99,23.84,https://m.media-amazon.com/images/I/51E0Yw18jIL._SL500_.jpg,https://www.audible.ca/pd/0735242135
ca,monthly,B0711BTRWW,Fudge-A-Mania,Written by:Judy Blume,Judy Blume,,,,2.8,4.5,31,6.99,17.2,https://m.media-amazon.com/images/I/51k45l7CKtL._SL500_.jpg,https://www.audible.ca/pd/B0711BTRWW
ca,monthly,B0F19CVVQ5,The Journal of a Thousand Years,Written by:C.J. Archer,Marian Hussey,,,,8.3,4.8,11,7.99,22.63,https://m.media-amazon.com/images/I/51DpyIpgARL._SL500_.jpg,https://www.audible.ca/pd/B0F19CVVQ5
ca,monthly,B0DR3B2V4H,"Wife, Mother, Liar",Written by:Sue Watson,"Tamsin Kennard,Bronwen Price",,,,7.7,4.1,13,7.99,21.2,https://m.media-amazon.com/images/I/41BWFt2CFQL._SL500_.jpg,https://www.audible.ca/pd/B0DR3B2V4H
ca,monthly,B0FH7CTYX9,Sawyer,Written by:Jessica Peterson,"Stephen Dexter,Lila Winters",,,,11.0,4.3,11,,23.93,https://m.media-amazon.com/images/I/61zSVm9luBL._SL500_.jpg,https://www.audible.ca/pd/B0FH7CTYX9
ca,monthly,B079P7D8HH,Precious Cargo,Written by:Craig Davidson,John Cleland,,,,6.7,4.3,59,7.99,23.84,https://m.media-amazon.com/images/I/51aK23hZYfL._SL500_.jpg,https://www.audible.ca/pd/B079P7D8HH
ca,monthly,1443462527,Black Water,Written by:David A. Robertson,David A. Robertson,Biographies & Memoirs,Biographies & Memoirs; History; Americas; United States; Indigenous Peoples; Politics & Social Sciences; Social Sciences; Specific Demographics; Indigenous Studies,,8.1,4.7,28,5.99,31.52,https://m.media-amazon.com/images/I/61D8Iono5SL._SL500_.jpg,https://www.audible.ca/pd/1443462527
ca,monthly,B087RT5VZL,Amari and the Night Brothers,Written by:B. B. Alston,Imani Parks,,,,11.2,4.7,32,6.99,35.34,https://m.media-amazon.com/images/I/51V8rZUT9mL._SL500_.jpg,https://www.audible.ca/pd/B087RT5VZL
ca,monthly,B0DXVZH24J,If You Love Me,"Written by:Helena Hunting,H Hunting","Stephen Dexter,Stella Bloom",,,,11.9,4.4,13,7.99,23.93,https://m.media-amazon.com/images/I/519TcibBpnL._SL500_.jpg,https://www.audible.ca/pd/B0DXVZH24J
ca,monthly,B07N6MCQW2,On Being Human,"Written by:Jennifer Pastiloff,Lidia Yuknavitch - introduction",Jennifer Pastiloff,,,,10.0,4.6,39,4.99,25.8,https://m.media-amazon.com/images/I/51pGEVRMpbL._SL500_.jpg,https://www.audible.ca/pd/B07N6MCQW2
ca,monthly,B0FFNF3DBK,Demystifying the Journey of Life Before and After Death,"Written by:Lee Harris,Dianna Edwards","Lee Harris,Dianna Edwards,Kelly",,,,7.2,5.0,6,7.99,20.52,https://m.media-amazon.com/images/I/51r+SqROBGL._SL500_.jpg,https://www.audible.ca/pd/B0FFNF3DBK
ca,monthly,B071NXYPGK,Skeletons on the Zahara,Written by:Dean King,Michael Prichard,,,,13.0,4.4,42,7.99,40.12,https://m.media-amazon.com/images/I/61zyMbGdaOL._SL500_.jpg,https://www.audible.ca/pd/B071NXYPGK
ca,monthly,B0C15Q9DY9,Rouge,Written by:Mona Awad,Sophie Amoss,,,,14.7,3.8,16,5.99,32.48,https://m.media-amazon.com/images/I/418V9lIvydL._SL500_.jpg,https://www.audible.ca/pd/B0C15Q9DY9
ca,monthly,B0833BPJ71,Failure to Launch,Written by:Mark McConville Ph.D.,Stephen Graybill,,,,7.7,4.8,12,7.99,21.97,https://m.media-amazon.com/images/I/418WOXY4+4L._SL500_.jpg,https://www.audible.ca/pd/B0833BPJ71
ca,monthly,B0G5B5YGTP,Le loup noir,Written by:Louise Penny,Raymond Cloutier,,,,14.6,5.0,6,7.99,23.65,https://m.media-amazon.com/images/I/51OBodJeIZL._SL500_.jpg,https://www.audible.ca/pd/B0G5B5YGTP
ca,monthly,B0FVG77721,You're Next,Written by:Tate James,"Lilly Drake,James Joseph,Corvin King,Michael Gallagher,Gregory Salinas",,,,10.5,4.2,26,7.99,23.93,https://m.media-amazon.com/images/I/51I0RDhu9XL._SL500_.jpg,https://www.audible.ca/pd/B0FVG77721
ca,monthly,B07YM468HM,Let's Get Real or Let's Not Play,"Written by:Mahan Khalsa,Randy Illig,Stephen R. Covey - introduction","Mahan Khalsa,Randy Illig,Stephen R. Covey",,,,6.9,4.6,7,7.99,21.97,https://m.media-amazon.com/images/I/41Oq+ab3HdL._SL500_.jpg,https://www.audible.ca/pd/B07YM468HM
ca,monthly,B07CT3WWG7,Changeable,Written by:J. Stuart Ablon,J. Stuart Ablon,,,,7.3,4.5,15,7.99,21.97,https://m.media-amazon.com/images/I/419MGAOPFRL._SL500_.jpg,https://www.audible.ca/pd/B07CT3WWG7
ca,monthly,B0DJMY2FB6,Murder by Cheesecake,Written by:Rachel Ekstrom Courage,Yvonne Newman,,,,7.9,4.1,15,7.99,21.2,https://m.media-amazon.com/images/I/51uo9-hlEjL._SL500_.jpg,https://www.audible.ca/pd/B0DJMY2FB6
ca,monthly,B07V2BLGRT,The Meritocracy Trap,Written by:Daniel Markovits,Fred Sanders,,,,14.2,4.4,29,4.99,28.19,https://m.media-amazon.com/images/I/417xe58+r2L._SL500_.jpg,https://www.audible.ca/pd/B07V2BLGRT
ca,monthly,B0F1B4FFKV,"Warlock, Book Two",Written by:Daniel Kensington,"Lewis Alexander,Rozelyn Rader",,,,13.2,5.0,40,4.99,25.63,https://m.media-amazon.com/images/I/51nq7Fvk92L._SL500_.jpg,https://www.audible.ca/pd/B0F1B4FFKV
ca,monthly,B0DZJJJ1CQ,A Mother's Love,Written by:Danielle Steel,Dan John Miller,,,,7.5,5.0,2,7.99,20.2,https://m.media-amazon.com/images/I/511J6vqD9SL._SL500_.jpg,https://www.audible.ca/pd/B0DZJJJ1CQ
ca,monthly,B0711GX2YN,Mr. Popper's Penguins,"Written by:Richard Atwater,Florence Atwater",Nick Sullivan,,,,2.2,4.6,29,7.99,19.1,https://m.media-amazon.com/images/I/51BXWUvFsfL._SL500_.jpg,https://www.audible.ca/pd/B0711GX2YN
ca,monthly,B072F75JD5,Guitar Zero,Written by:Gary Marcus,Gary Marcus,,,,5.5,4.0,9,7.99,21.5,https://m.media-amazon.com/images/I/51MNQIi0RrL._SL500_.jpg,https://www.audible.ca/pd/B072F75JD5
ca,monthly,B0FZWBNY63,Nightmare Realm Summoner 2,Written by:Actus,Robb Moreira,,,,16.2,4.5,28,4.99,29.34,https://m.media-amazon.com/images/I/514ce186JzL._SL500_.jpg,https://www.audible.ca/pd/B0FZWBNY63
ca,monthly,0593287703,The Spider,Written by:Barry Levine,"Robert Petkoff,Barry Levine",Biographies & Memoirs,Biographies & Memoirs; Entertainment & Celebrities; True Crime; Sexual Crimes & Assault,,11.7,3.6,8,4.99,25.8,https://m.media-amazon.com/images/I/41g7Y0XLQZL._SL500_.jpg,https://www.audible.ca/pd/0593287703
ca,monthly,0593215656,F*cking History,Written by:The Captain,The Captain,"Relationships, Parenting & Personal Development","Relationships, Parenting & Personal Development; Relationships; Love, Dating & Attraction; Comedy & Humor; Performing Arts",,4.1,4.0,15,7.99,19.11,https://m.media-amazon.com/images/I/41k4gc1QItL._SL500_.jpg,https://www.audible.ca/pd/0593215656
ca,monthly,B071HRR7QC,Trickster's Choice,Written by:Tamora Pierce,Trini Alvarado,,,,11.9,5.0,47,7.99,19.06,https://m.media-amazon.com/images/I/510Q3R5ZT6L._SL500_.jpg,https://www.audible.ca/pd/B071HRR7QC
ca,monthly,B0FJTVQWLR,The Big Short: Inside the Doomsday Machine,Written by:Michael Lewis,Michael Lewis,,,,9.7,5.0,8,7.99,23.58,https://m.media-amazon.com/images/I/41WcxwVVJVL._SL500_.jpg,https://www.audible.ca/pd/B0FJTVQWLR
ca,monthly,B072311T9W,D-Day,Written by:Antony Beevor,Cameron Stewart,,,,19.7,4.9,29,5.99,33.92,https://m.media-amazon.com/images/I/51XK9LoEQLL._SL500_.jpg,https://www.audible.ca/pd/B072311T9W
ca,monthly,B0G1NDQWGM,The Lost & Found Box Set,Written by:Catherine Cowles,"Jason Clarke,Sebastian York,Erin Mallon,Andi Arndt,Ava Erickson,Maxine Mitchell,Zachary Webber,Joe Arden",,,,47.9,4.8,4,6.99,41.05,https://m.media-amazon.com/images/I/512SD2vPUdL._SL500_.jpg,https://www.audible.ca/pd/B0G1NDQWGM
ca,monthly,B07259M16J,Negotiating the Nonnegotiable,Written by:Daniel Shapiro,Daniel Shapiro,,,,8.6,4.0,7,7.99,24.84,https://m.media-amazon.com/images/I/417faBIx9hL._SL500_.jpg,https://www.audible.ca/pd/B07259M16J
